,date,temperature,month,month_sin,month_cos,day,day_sin,day_cos,hours,hours_sin,hours_cos
1912,1668873600,8.380245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,16,-0.8660254037844384,-0.5000000000000004
1913,1668877200,8.190246,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,17,-0.9659258262890683,-0.25881904510252063
1914,1668880800,7.750245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,18,-1.0,-1.8369701987210297e-16
1915,1668884400,7.7602453,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,19,-0.9659258262890684,0.2588190451025203
1916,1668888000,7.420245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,20,-0.8660254037844386,0.5000000000000001
1917,1668891600,6.9502454,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,21,-0.7071067811865477,0.7071067811865474
1918,1668895200,6.150245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,22,-0.5000000000000004,0.8660254037844384
1919,1668898800,5.610245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,23,-0.25881904510252157,0.9659258262890681
1920,1668902400,5.3402452,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,0,0.0,1.0
1921,1668906000,5.3902454,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,1,0.25881904510252074,0.9659258262890683
1922,1668909600,6.0302453,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,2,0.49999999999999994,0.8660254037844387
1923,1668913200,6.3702455,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,3,0.7071067811865475,0.7071067811865476
1924,1668916800,6.460245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,4,0.8660254037844386,0.5000000000000001
1925,1668920400,6.3502455,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,5,0.9659258262890683,0.25881904510252074
1926,1668924000,6.440245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,6,1.0,6.123233995736766e-17
1927,1668927600,6.630245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,7,0.9659258262890683,-0.25881904510252063
1928,1668931200,6.7402453,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,8,0.8660254037844387,-0.4999999999999998
1929,1668934800,7.1002455,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,9,0.7071067811865476,-0.7071067811865475
1930,1668938400,7.690245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,10,0.49999999999999994,-0.8660254037844387
1931,1668942000,8.470245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,11,0.258819045102521,-0.9659258262890682
1932,1668945600,8.660245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,12,1.2246467991473532e-16,-1.0
1933,1668949200,8.970245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,13,-0.2588190451025208,-0.9659258262890683
1934,1668952800,8.830245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,14,-0.4999999999999997,-0.8660254037844388
1935,1668956400,8.270246,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,15,-0.7071067811865471,-0.7071067811865479
1936,1668960000,7.250245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,16,-0.8660254037844384,-0.5000000000000004
1937,1668963600,7.2602453,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,17,-0.9659258262890683,-0.25881904510252063
1938,1668967200,7.1202455,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,18,-1.0,-1.8369701987210297e-16
1939,1668970800,6.6602454,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,19,-0.9659258262890684,0.2588190451025203
1940,1668974400,5.790245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,20,-0.8660254037844386,0.5000000000000001
1941,1668978000,5.920245,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,21,-0.7071067811865477,0.7071067811865474
1942,1668981600,6.3202453,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,22,-0.5000000000000004,0.8660254037844384
1943,1668985200,6.4102454,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844384,-0.5000000000000004,23,-0.25881904510252157,0.9659258262890681
1944,1668988800,6.880245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,0,0.0,1.0
1945,1668992400,6.900245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,1,0.25881904510252074,0.9659258262890683
1946,1668996000,6.9502454,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,2,0.49999999999999994,0.8660254037844387
1947,1668999600,6.960245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,3,0.7071067811865475,0.7071067811865476
1948,1669003200,7.0502453,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,4,0.8660254037844386,0.5000000000000001
1949,1669006800,6.900245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,5,0.9659258262890683,0.25881904510252074
1950,1669010400,6.7802453,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,6,1.0,6.123233995736766e-17
1951,1669014000,6.9502454,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,7,0.9659258262890683,-0.25881904510252063
1952,1669017600,7.2202454,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,8,0.8660254037844387,-0.4999999999999998
1953,1669021200,7.8102455,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,9,0.7071067811865476,-0.7071067811865475
1954,1669024800,8.950245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,10,0.49999999999999994,-0.8660254037844387
1955,1669028400,9.540245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,11,0.258819045102521,-0.9659258262890682
1956,1669032000,9.600245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,12,1.2246467991473532e-16,-1.0
1957,1669035600,9.670245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,13,-0.2588190451025208,-0.9659258262890683
1958,1669039200,9.460245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,14,-0.4999999999999997,-0.8660254037844388
1959,1669042800,8.520246,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,15,-0.7071067811865471,-0.7071067811865479
1960,1669046400,6.8702455,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,16,-0.8660254037844384,-0.5000000000000004
1961,1669050000,7.290245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,17,-0.9659258262890683,-0.25881904510252063
